ID,title,author,rating,format
b308,Buddhism: A Beginners Guide Book For True Self Discovery and Living A Balanced and Peaceful Life: Learn To Live in The Now and Find Peace From Within ... / Buddhist Books By Sam Siv) (Volume 1),Sam Siv,4.7,Paperback
b309,Tokyo Black (Thomas Caine Thrillers Book 1),Andrew Warren,4.4,Kindle Edition
b310,The Ghostwriter,DCA,4.7,Kindle Edition
b311,Pacific Thunder: The US Navy's Central Pacific Campaign August 1943–October 1944,Thomas McKelvey Cleaver,4.5,Hardcover
b312,Meathead: The Science of Great Barbecue and Grilling,Meathead Goldwyn and ,4.9,Hardcover
b313,Legend: The Incredible Story of Green Beret Sergeant Roy Benavidez's Heroic Mission to Rescue a Special Forces Team Caught Behind Enemy Lines,Eric Blehm,4.7,Paperback
b314,Adult Coloring Books: Color the 90's: The Ultimate 90's Coloring Book for Adults (Best Sellers),Outrageous Katie,4.7,Paperback
b315,Scale: Seven Proven Principles to Grow Your Business and Get Your Life Back,Jeff Hoffman and ,5,Hardcover
b316,Did You Know?: Amazing Answers to the Questions You Ask,DK,4.4,Hardcover
b317,Murder in Murloo (Dusty Kent Mysteries Book 1),Brigid George,4.3,Kindle Edition
b318,The Making of Meredith (Meredith & Hodge Series),Marcia Turner,4.8,Kindle Edition
b319,The Third Wife: A Novel,Lisa Jewell,3.8,Paperback
b320,The Man Who Could Be King: A Novel,John Ripin Miller,4,Paperback
b321,The Book Thief,Markus Zusak,4.6,Paperback
b322,A Bitter Rain,James D. Shipman,4.4,Paperback
b323,Butterfly Garden: Beautiful Butterflies and Flowers Patterns For Relaxation Fun and Stress Relief Vol. 10 (Adult Coloring Books - Art Therapy for The Mind) (Volume 11),Broderick S Johnson,4.3,Paperback
b324,The Advocate's Daughter: A Thriller,Anthony Franze,4.3,Hardcover
b325,The Punch Escrow,Tal M. Klein,4.1,Paperback
b326,The Witches of Dark Root (Daughters of Dark Root Book 1),April Aasheim,4.3,Kindle Edition
b327,The Evil Within,Darren Galsworthy,4.6,Paperback
b328,Script Writing: Step-by-Step | 3 Manuscripts in 1 Book | Essential Movie Script Writing TV Script Writing and Screenwriting Tricks Any Writer Can Learn (Writing Best Seller 16),Sandy Marsh,,Kindle Edition
b329,The Streets Have No King,JaQuavis Coleman,4.7,Paperback
b330,Hoodlum: A Novel,K'wan,4.5,Paperback
b331,The Moonlit Garden,Corina Bomann and ,4.2,Paperback
b332,Masterbuilt Smoker Cookbook: The Best Electric Smoker Recipes and Techniques for Easy and Delicious BBQ (Electric Smoker Recipes Smoking Meat Cookbook The Best BBQ Recipes),Adele Baker,5,Paperback
b333,The Hamilton Affair: A Novel,Elizabeth Cobbs,4.5,Paperback
b334,Gilchrist: A Novel,Christian Galacar,4.5,Kindle Edition
b335,Outback Creed: Bribery Corruption Murder from the author of Brazen Violations,Jonathan Macpherson,4.7,Kindle Edition
b336,Scarlet Bay: An Aubrey Casket Cozy Mystery (The Red Hair-ing Series Book 1),Keira Stone,,Kindle Edition
b337,Masterpieces: The Best Science Fiction of the 20th Century,Orson Scott Card,4.2,Paperback
b338,You'll Never Eat Lunch in This Town Again,Julia Phillips,,Paperback
b339,Extinction,Joseph Massucci,4,Kindle Edition
b340,Fade to Black,Karl Bakke,4.6,Kindle Edition
b341,My Last Love Story: A Novel,Falguni Kothari,4.3,Paperback
b342,The No.1 Best Seller: A Unique Insight into the Mind Strategy and Processes of a Top Salesman,Lee Bartlett,4.9,Paperback
b343,Agent in Place (Gray Man),Mark Greaney,4.7,Hardcover
b344,How to Talk to People: The Right Way - The Only 7 Steps You Need to Master Conversation Skills Effective Communication and Conversation Tactics Today (Social Skills Best Seller) (Volume 3),Dean Mack,4.6,Paperback
b345,Colorful Creations Positively Inspired Coloring Book: Coloring Book Pages Designed to Inspire Creativity! (Design Originals) 32 Uplifting Designs from Jess Volinski the Artist of Notebook Doodles,Jess Volinski,4.7,Paperback
b346,What Would Happen?: Serious Answers to Silly Questions (National Geographic Kids),Crispin Boyer,,Paperback
b347,Sex Tape: A Sid Volke Detective Mystery Book One,Shane Simmons,5,Kindle Edition
b348,The Charlotte Anthony Mysteries Box Set. Books 1-4,Meg Wolfe,,Kindle Edition
b349,After You Left,Carol Mason,4.1,Paperback
b350,Thirteen Reasons Why,Jay Asher,4.4,Paperback
b351,Best Seller,Susan May,4.6,Paperback
b352,Gunfire on the Ranch (Blue River Ranch),Delores Fossen,4.8,Mass Market Paperback
b353,Surviving the Mob: A Street Soldier's Life Inside the Gambino Crime Family,Dennis N. Griffin and ,4.2,Paperback
b354,Best Friends Forever,Margot Hunt,4.5,Hardcover
b355,The Angel: Act I (An Isabella Rose Thriller Book 1),Mark Dawson,4,Kindle Edition
b356,Crossing the Animas (Steve Dancy Tales Book 6),James D. Best,4.6,Kindle Edition
b357,You Can't Ruin My Day: 52 Wake-Up Calls to Turn Any Situation Around,Allen Klein and ,4.8,Paperback
b358,Where on Earth?,DK,4.8,Hardcover
b359,Debt Inheritance (Indebted Book 1),Pepper Winters,3.8,Kindle Edition
b360,The Case of the Missing Call Girl: A Callie Ryden Mystery (Callie Ryden Mysteries Book 1),L. B. Love,,Kindle Edition
b361,Shallow Graves: The Hunt for the New Bedford Highway Serial Killer,Maureen Boyle,4.6,Paperback
b362,The First World War: A Brief History with Documents (The Bedford Series in History and Culture),Susan R. Grayzel,4.6,Paperback
b363,Best Kind of Broken (Finding Fate),Chelsea Fine,4.5,Paperback
b364,The Seven Money Types: Discover How God Wired You To Handle Money,Tommy Brown,4.7,Paperback
b365,Mad Glad or Sad God Is For Me (Best of Li’l Buddies),Mikal Keefer and ,4.8,Board book
b366,The Wild Bunch (MAX),Jan Gangsei,5,Paperback
b367,Loreticus: A Spy Thriller and Historical Intrigue Based On Real Events (Lost Emperor Trilogy Book 1),J.B. Lucas,4,Kindle Edition
b368,Walk the Sky,Robert Swartwood and ,4,Kindle Edition
b369,Jasmine Becket-Griffith Coloring Book: A Fantasy Art Adventure,Jasmine Becket-Griffith,4.9,Paperback
b370,3X Weight Loss: How To Lose Weight 3X Faster And Keep It Off For Good Without Starving Cravings Or Willpower,Laura Sales,4.7,Paperback
b371,The Finer Things: Timeless Furniture Textiles and Details,Christiane Lemieux and ,4.3,Hardcover
b372,Grand Central: How a Train Station Transformed America,Sam Roberts and ,4.6,Paperback
b373,Reach: 40 Black Men Speak on Living Leading and Succeeding,Ben Jealous and ,4.8,Paperback
b374,Frozen Stiff (A Chase Adams FBI Thriller Book 1),Patrick Logan,4.5,Kindle Edition
b375,Where the Dead Walk: A Supernatural Suspense Thriller,John Bowen,4.4,Kindle Edition
b376,The Whistler,John Grisham,4.2,Hardcover
b377,An Innocent Client: Joe Dillard #1,Scott Pratt,4.5,Paperback
b378,The People vs. Alex Cross,James Patterson,4.7,Hardcover
b379,Adult Coloring Books: Mandala Coloring Books for Adults Relaxation (adult coloring books adult coloring books mandala mandala coloring books for ... adult coloring books best sellers) (Volume 1),Alan Barker,3.5,Paperback
b380,Judy Moody's Best Mood Ever Coloring and Activity Book,Megan McDonald and ,4.7,Paperback
b381,Going Home: A Novel of the Civil War,James D. Shipman,4.3,Paperback
b382,The Dog Under The Bed,DJ Cowdall,5,Kindle Edition
b383,Mr Scarletti's Ghost (Mina Scarletti Mystery Book 1),Linda Stratmann,2.9,Kindle Edition
b384,The Instant Pot® Electric Pressure Cooker Cookbook: Easy Recipes for Fast & Healthy Meals,Laurel Randolph,4.1,Paperback
b385,How to Instant Pot: Mastering All the Functions of the One Pot That Will Change the Way You Cook,Daniel Shumski,4.5,Paperback
b386,Creative Haven Creative Kittens Coloring Book (Adult Coloring),Marjorie Sarnat,4.8,Paperback
b387,But I Don't Eat Ants,Dan Marvin and ,4.6,Hardcover
b388,Zendoodle Coloring Presents Fairies in Dreamland: An Artist's Coloring Book,Denyse Klette,4.9,Paperback
b389,From Head to Toe God Made Me (Best of Li’l Buddies),Mikal Keefer and ,5,Board book
b390,Ahab's Daughter (The Werewhale Saga Book 1),Ron Vitale,4.8,Kindle Edition
b391,The Gretel Series: Books 1-3 (Gretel Series Boxed set) (A gripping psychological and horror thriller with shocking twists and turns),Christopher Coleman,,Kindle Edition
b392,Taste of Home Most Requested Recipes: 633 Top-Rated Recipes Our Readers Love!,Editors of Taste of Home,4.4,Spiral-bound
b393,The Sneaky Snacky Squirrel,Educational Insights and ,4.8,Board book
b394,House of Shadows: An Enthralling Historical Mystery,Nicola Cornick,4.4,Paperback
b395,The Stranger She Loved: Dr. Martin MacNeill His Beautiful Wife and an Almost Perfect Murder,Shanna Hogan,4.7,Mass Market Paperback
b396,Spilled Milk: Based on a true story,K.L Randis,4.7,Paperback
b397,Two Tocks before Midnight: A 19th Century Historical Murder Mystery (The Agora Mystery Series),Clay Boutwell,4.4,Kindle Edition
b398,Shift: Creating Better Tomorrows: Winning at Work and in Life,Michael O'Brien,5,Hardcover
b399,Girl Lost (Tyler Series Book 1),Michelle Files and ,3.7,Kindle Edition
b400,Murder at Stake (Old School Diner Cozy Mysteries Book 1),Constance Barker,4.3,Kindle Edition
b401,Let Trump Be Trump: The Inside Story of His Rise to the Presidency,Corey R. Lewandowski and ,4.6,Hardcover
b402,Diabetic Cookbook: Healthy Meal Plans For Type 1 & Type 2 Diabetes Cookbook Easy Healthy Recipes Diet With Fast Weight Loss: Diabetes Diet Book Plan ... diabetic cookbook for dummies diabetic book),Charlie Mason,5,Paperback
b403,A Song of Home: A Novel of the Swing Era (Pearl Spence Novels),Susie Finkbeiner,4.9,Paperback
b404,Color & Frame Coloring Book - In the Garden,Editors of Publications International Ltd. and ,4.2,Spiral-bound
b405,The Owner (Albert Pabek Thriller Book 1),Shane Simpson,4.2,Kindle Edition
b406,Twist of Fate: A contemporary psychological thriller where romance meets suspense,Ellie Masters,4.6,Kindle Edition
b407,Mastermind: Over 100 Games Tests and Puzzles to Unleash Your Inner Genius (National Geographic Kids),Stephanie Warren Drimmer and ,4.7,Paperback
b408,Brave Beauty: Finding the Fearless You (Faithgirlz),Lynn Cowell,4.8,Hardcover
b409,The High-Protein Vegetarian Cookbook: Hearty Dishes that Even Carnivores Will Love,Katie Parker and ,4.4,Hardcover
b410,Creepy Monsters Sleepy Monsters,Jane Yolen and ,4.6,Paperback
b411,The Secret Sense of Wildflower - Southern Historical Fiction Best Book of 2012,Susan Gabriel,4.4,Paperback
b412,Marked by a Vampire (The Hybrid Coven Book 1),Angela Sanders,4.8,Kindle Edition
b413,With Angel's Wings,Stephanie A. Collins and ,4.5,Kindle Edition
b414,Soul to Soul: Poems Prayers and Stories to End a Yoga Class,John Mundahl,4.5,Paperback
b415,If There's No Tomorrow,Jennifer L. Armentrout,4.6,Hardcover
b416,Target Patton: The Plot to Assassinate General George S. Patton (World War II Collection),Robert K. Wilcox,4.5,Paperback
b417,Mystery of the Magi: The Quest to Identify the Three Wise Men,Dwight Longenecker,4.3,Hardcover
b418,The Laura Lea Balanced Cookbook: 120+ Everyday Recipes for the Healthy Home Cook,Laura Lea Goldberg and ,5,Hardcover
b419,Maggie Austin Cake: Artistry and Technique,Maggie Austin,4.7,Hardcover
b420,The Strategist (Grisham/Sullivan Book 1),John Hardy Bell,4.3,Kindle Edition
b421,Death Of A Rainbow Nymph (A Brimstone Witch Mystery Book 8),April Fernsby,4.5,Kindle Edition
b422,Eat What You Love Diabetic Cookbook: Comforting Balanced Meals,Lori Zanini RD CDE and ,4.4,Paperback
b423,Ten Magic Butterflies,Danica McKellar and ,4.8,Hardcover
b424,Beautiful: All-American Decorating and Timeless Style,Mark D. Sikes and ,4.7,Hardcover
b425,The 100 Best Celebrity Photos,The Editors of PEOPLE,4.3,Hardcover
b426,Wilder Boys,Brandon Wallace,4.9,Paperback
b427,Miss Wrong and Mr Right: A laugh-out-loud romantic comedy that will have you hooked!,Robert Bryndza,4.3,Paperback
b428,A Fitting Revenge,CA SOLE,4.5,Kindle Edition
b429,Illegal,Joey Shonka,4.9,Kindle Edition
b430,A Hood Legend: Triple Crown Collection,Victor L. Martin,4.3,Mass Market Paperback
b431,Baking: 1001 Best Baking Recipes of All Time (Baking Cookbooks Baking Recipes Baking Books Baking Bible Baking Basics Desserts Bread Cakes Chocolate Cookies Muffin Pastry and More),Emma Katie,4.2,Paperback
b432,Casting the First Stone,Kimberla Lawson Roby,,Paperback
b433,Sisters First: Stories from Our Wild and Wonderful Life,Jenna Bush Hager and ,4.7,Hardcover
b434,Photography: The Definitive Visual History,Tom Ang,4.8,Hardcover
b435,The Best Pressure Cooker Recipes on the Planet: 200 Triple-Tested Family-Approved Fast & Easy Recipes,Debra Murray,4.2,Paperback
b436,The Secret of the Other Mother: A Charlotte Reade Mystery (Charlotte Reade Mysteries Book 1),Laura Cayouette,4.5,Kindle Edition
b437,Apparition Lake,Daniel D. Lamoreux and ,4.4,Kindle Edition
b438,Long Shadows (Lycanthropy Files Book 2),Cecilia Dominic and ,4.7,Kindle Edition
b439,M.A.D.E. Chronicles: The Ghost Indwelling,M. Nova,4.8,Kindle Edition
b440,Air Fryer Cookbook: Best 100+ Healthy Delicious and Easy Recipes for Your Family,Jolene Daisy,4.4,Paperback
b441,Two Kinds of Truth (A Harry Bosch Novel),Michael Connelly,4.7,Hardcover
b442,300 Clean Jokes for Kids: Best One-Liners and Funny Short Stories Collection,Donald Shaw,3.9,Paperback
b443,Vegetables on Fire: 50 Vegetable-Centered Meals from the Grill,Brooke Lewy,4.2,Hardcover
b444,Godey's Fashions Coloring Book (Dover Fashion Coloring Book),Ming-Ju Sun,4.5,Paperback
b445,Her Best Friend: A gripping psychological thriller,Sarah Wray,3.9,Paperback
b446,Noble Man (Jake Noble Series Book 1),William Miller,4.4,Kindle Edition
b447,The Bible Seller: A Navajo Nation Mystery (Navajo Nation Mysteries Book 7),R. Allen Chappell,4.5,Kindle Edition
b448,MEIN KAMPF - ADOLF HITLER,ADOLF HITLER and ,,Kindle Edition
b449,The River,John McGauley,3.8,Kindle Edition
b450,"The Second Best Time (""Charlie Series"" Book 3)",Lisa April Smith,4.5,Kindle Edition
b451,Fractured Not Broken: a Memoir,Michelle Weidenbenner and ,4.9,Kindle Edition
b452,From Sand and Ash,Amy Harmon,4.7,Paperback
b453,No-Prep Slow Cooker: Easy Few-Ingredient Meals Without the Browning Sauteing or Pre-Baking,Chrissy Taylor,4.8,Paperback
b454,Falling for Gracie: A Romance Novel (Hqn),Susan Mallery,4.5,Mass Market Paperback
b455,The Book of Joy: Lasting Happiness in a Changing World,Dalai Lama and ,4.8,Hardcover
b456,You're a Leader Charlie Brown,Charles Schulz,4.8,Hardcover
b457,All the World (Classic Board Books),Liz Garton Scanlon and ,4.9,Board book
b458,Athora: A Mystery Romance set on the Greek Islands,Kostas Krommydas,5,Kindle Edition
b459,The Wreight Relationship: Love at First Sight Book 2,Kimberly Smith,,Kindle Edition
b460,The Thank You Book (An Elephant and Piggie Book),Mo Willems,4.8,Hardcover
b461,Maisy's Birthday Party Sticker Book,Lucy Cousins,4.5,Paperback
b462,Air Fryer Cookbook: The Best Quick Air Fryer Recipes for the Healthiest and most delicious meals. (Perfect for new users) (Air Fryer Cookbook Air ... Recipes Book air fryer recipes cookbook),Becci Bobson,4.6,Paperback
b463,The Darkest Night: Two Sisters a Brutal Murder and the Loss of Innocence in a Small Town,Ron Franscell,4.3,Mass Market Paperback
b464,The Easy Homemade Cookie Cookbook: Simple Recipes for the Best Chocolate Chip Cookies Brownies Christmas Treats and Other American Favorites,Miranda Couse,4.6,Paperback
b465,A Deadly Trade: A gripping espionage thriller (Josh Thane Thriller Book 1),E. V. Seymour,4.6,Paperback
b466,Shadows in the Garden Hotel (The Invisible Entente Book 3),Krista Walsh,5,Kindle Edition
b467,Workin' Our Way Home: The Incredible True Story of a Homeless Ex-Con and a Grieving Millionaire Thrown Together to Save Each Other,Ron Hall,5,Paperback
b468,Falling into Her,Erin Zak,4.2,Paperback
b469,Bramble and Maggie Give and Take (Candlewick Sparks),Jessie Haas and ,,Paperback
b470,Learning to Love Yourself: Finding Your Self-Worth,Sharon Wegscheider-Cruse,4.1,Paperback
b471,Oli/Ollie bilingual board book (Gossie & Friends) (Spanish and English Edition),Olivier Dunrea,5,Board book
b472,Behind the Lie: A nail-biting psychological suspense for 2018,Amanda James,,Kindle Edition
b473,The Beauty of Horror 2: Ghouliana's Creepatorium: Another GOREgeous Coloring Book,Alan Robert,4.8,Paperback
b474,Retrograde,Kat Hausler,4.5,Paperback
b475,The Feedback Loop: (Book One) (Cyberpunk LitRPG Series),Harmon Cooper and ,4.5,Kindle Edition
b476,Big Little Lies (Movie Tie-In),Liane Moriarty,4.5,Paperback
b477,Starving In Search of Me: A Coming-of-Age Story of Overcoming An Eating Disorder and Finding Self-Acceptance,Marissa LaRocca,5,Paperback
b478,The 4-Ingredient Diabetes Cookbook: Simple Quick and Delicious Recipes Using Just Four Ingredients or Less!,Nancy S. Hughes,4.2,Paperback
b479,Cimarron Rose (A Holland Family Novel),James Lee Burke,4.4,Mass Market Paperback
b480,The Banks Sisters,Nikki Turner,3.9,Mass Market Paperback
b481,A KILLER IS CALLING.: A Detective Chief Superintendent Palmer and the Serial Murder Squad Case.,B.L. Faulkner,,Kindle Edition
b482,355: The Women of Washington's Spy Ring (Women Spies Book 1),Kit Sergeant,4.8,Kindle Edition
b483,The Teen Girl's Survival Guide: Ten Tips for Making Friends Avoiding Drama and Coping with Social Stress (The Instant Help Solutions Series),Lucie Hemmen PhD,4.4,Paperback
b484,Touch the Earth (A Julian Lennon White Feather Flier Adventure),Julian Lennon and ,4.6,Hardcover
b485,Watchers,Dean Koontz,4.8,Kindle Edition
b486,Holy Bible - Best God Damned Version - Genesis: For atheists agnostics and fans of religious stupidity (Volume 1),Steve Ebling and ,4.1,Paperback
b487,Dear Zoo: A Lift-the-Flap Book,Rod Campbell,4.8,Board book
b488,A Warrior's Faith: Navy SEAL Ryan Job a Life-Changing Firefight and the Belief That Transformed His Life,Robert Vera,4.8,Hardcover
b489,IMMORTAL FEAR: A Medical Thriller (A Dr. Powers Mystery),H.S. Clark,4.3,Kindle Edition
b490,You're Here for a Reason (Nancy Tillman Collection),Nancy Tillman,4.9,Board book
b491,Contamination Boxed Set (Books 0-3 in the series),T.W. Piperbrook,,Kindle Edition
